Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_cvfil,pass_insource,groups,fc,max,logmax,-logp,-logq,logfc
0.80_418.1451n,419.1520828,0.802766667,0.1520828000000165,True,True,0.0100403829409857,0.0094238877335314,True,False, 0um_Ce 250um_Ce Media insource,1.1837803141775751,303816.0431,5.4826107031865465,6.396405992936246,,0.24340137061757258
0.81_210.0803m/z,210.0803421,0.809916667,0.0803420999999957,True,True,0.0065016477866525,0.0063405919870366,True,True, 0um_Ce 250um_Ce Media,0.9688544207795484,175857.77106024444,5.245161564316388,2.1185108385453018,1.8583170968527256,-0.04564819106104624
4.11_444.1061n,889.218976,4.110983333,0.2189759999999978,True,True,0.0207878850881327,0.0207391994425815,True,False, 0um_Ce 250um_Ce insource,100.0,104641.95532444444,5.019705846219896,0.9852889834638022,,6.643856189774724
4.11_400.0799n,401.0872034,4.110983333,0.0872034000000212,True,True,0.2578197338504207,0.0123530219415156,True,False, 0um_Ce 250um_Ce insource,100.0,81791.21299777778,4.912706649006793,3.4727225405784696,,6.643856189774724
0.80_627.2171n,650.2063013,0.802766667,0.20630129999995,True,True,0.0219026851758121,0.0196567342879072,True,True, 0um_Ce 250um_Ce Media,1.3085676622537483,44474.24580888889,4.648108592083337,5.275021313858996,4.359037635503266,0.3879885239076703
2.65_752.8361n,753.8434083,2.6526,0.8434082999999646,True,True,0.6246761609227889,0.0970207382776777,True,False, 0um_Ce insource,100.0,23112.88593122223,4.363854175931464,1.3194977904512732,,6.643856189774724
4.77_240.1117n,241.1189378,4.772383333,0.1189377999999976,True,True,0.0165924696831106,0.0162533888513109,True,True, 0um_Ce 250um_Ce,100.0,22053.20883,4.34347178998399,0.7337532830227029,0.6716415689887345,6.643856189774724
4.62_401.0873m/z,401.0872589,4.623133333,0.0872588999999948,True,True,0.2613496130966922,0.0223737132057576,True,False, 0um_Ce 250um_Ce insource,100.0,21457.119485555555,4.331571419610627,3.387666357699364,,6.643856189774724
1.46_132.1024m/z,132.1023553,1.464516667,0.1023552999999992,True,True,0.2747731945695796,0.0690709749532558,True,False, Media insource,0.01,23481.641777567664,4.370728458419336,8.21118264905984,,-6.643856189774724
2.00_120.0817m/z,120.0816648,1.998166667,0.0816647999999986,False,True,,,True,True, relfil,,,,,,
2.31_165.0801n,188.071814,2.310966667,0.0718139999999891,True,True,0.1302598649101511,0.0290559558697226,True,False, Media insource,0.01,13703.98921888889,4.136847008292326,7.364806121156017,,-6.643856189774724
2.44_751.8294n,752.8366867,2.439083333,0.8366866999999729,True,True,0.5316480392446457,0.1185911727589007,True,False, 0um_Ce 250um_Ce insource,100.0,10698.691558444443,4.029330667059578,1.1794752776182753,,6.643856189774724
0.77_342.1171n,365.1062868,0.767066667,0.1062868000000207,True,True,0.0159269795954843,0.0154807525295573,True,False, 0um_Ce 250um_Ce Media insource,0.958859465085684,9956.343598777778,3.99809987593156,0.1158324974158104,,-0.06060871226246595
2.65_763.8268n,764.8341073,2.6526,0.8341073000000279,False,True,,,True,True, relfil,,,,,,
1.30_268.1048m/z,268.1048369,1.300983333,0.1048369000000093,True,True,0.103628707403984,0.1097417801415829,True,True, Media,0.01,9324.996398777776,3.969648672760485,12.381253930124936,9.416052229099025,-6.643856189774724
2.50_795.7742m/z,795.7741774,2.50335,0.774177399999985,True,True,0.1347522252744563,0.1066283556398427,True,True, 0um_Ce 250um_Ce,100.0,7190.798855444445,3.8567771406247786,1.0894703440466773,0.9809975334036478,6.643856189774724
2.66_778.2862n,779.293459,2.65975,0.2934589999999843,True,True,0.5162484136339458,0.0604266855965092,True,False, 0um_Ce 250um_Ce insource,100.0,7089.699846222222,3.85062784902104,3.545705449227597,,6.643856189774724
3.92_166.0868m/z,166.0868186,3.918633333,0.0868185999999866,True,True,0.5040182464801316,0.0173348878765256,True,True, 0um_Ce 250um_Ce,100.0,7377.308550222221,3.867897947868927,6.568365794917069,5.374016105533301,6.643856189774724
4.12_466.0880n,467.0952481,4.118116667,0.095248099999992,True,True,0.0126024045127034,0.0126907506084802,True,False, 0um_Ce 250um_Ce insource,100.0,6921.181658555556,3.840180248210979,1.473196352075902,,6.643856189774724
9.34_564.6443m/z,564.6442923,9.339116667,0.644292299999961,True,False,,,True,True, Blanks,0.01,7218.225024,3.8584304168143992,0.3143511592291506,,-6.643856189774724
2.32_205.0978m/z,205.0977518,2.318116667,0.0977517999999975,True,True,0.0524660721273729,0.0520758444827088,True,False, Media insource,0.01,7140.116866666667,3.853705320198175,12.206246665703452,,-6.643856189774724
0.72_203.9632n,226.9524236,0.717083333,0.952423600000003,True,True,0.0092773406976052,0.0097146041547777,True,False, 0um_Ce 250um_Ce Media insource,1.4998919906652033,6026.727158222221,3.780081530548598,7.540095378969998,,0.584858613959744
4.11_1776.4112n,1777.418455,4.110983333,0.4184549999999944,True,True,0.0497515658650836,0.0544624237480813,True,True, 0um_Ce 250um_Ce,100.0,6456.491456388889,3.809996580678446,0.5802316328818878,0.5413723784816308,6.643856189774724
0.77_117.0796n,118.0868361,0.7742,0.0868360999999993,True,True,0.0130424611623266,0.0128103775586671,True,True, 0um_Ce 250um_Ce Media,1.037846759834254,6088.232384525556,3.784491220863536,2.0442567630978976,1.7933848218172186,0.05359344259006091
4.62_889.2189m/z,889.2189437,4.623133333,0.2189436999999543,True,True,0.0323882113893584,0.0281155468511987,True,False, 0um_Ce 250um_Ce insource,100.0,5950.330768555556,3.774541108075733,0.900129907590616,,6.643856189774724
3.61_305.1027m/z,305.1027329,3.605833333,0.1027328999999781,True,True,0.0258594618816571,0.023917948803061,True,False, 0um_Ce 250um_Ce insource,100.0,5861.353751888889,3.767997933266469,1.090658856604489,,6.643856189774724
4.12_180.0459n,383.0766594,4.118116667,0.0766593999999827,True,True,0.2672366861767526,0.0205291529992769,True,False, 0um_Ce 250um_Ce insource,100.0,5849.494959222222,3.767118371058024,2.822796568421756,,6.643856189774724
2.65_515.5487m/z,515.5486666,2.6526,0.5486666000000469,True,True,0.1473768021687578,0.1077481779392459,True,False, 0um_Ce Media insource,58.02747310913431,5075.972282111111,3.70551924191773,1.6859448677834696,,5.858664200888837
0.80_325.1430m/z,325.1430066,0.795633333,0.1430065999999783,False,True,,,True,True, relfil,,,,,,
2.55_780.2995m/z,780.2995491,2.552633333,0.2995491000000356,True,True,0.2147608297783414,0.0730411690098213,True,False, 0um_Ce 250um_Ce insource,100.0,4591.917432333334,3.661994070373279,1.3824821308772943,,6.643856189774724
2.28_229.1550m/z,229.154979,2.2824,0.1549789999999973,True,True,0.0877913463766921,0.0724075981294181,True,False, Media insource,0.01,5294.6290142222215,3.723835535223367,9.078903456944763,,-6.643856189774724
3.96_446.1218n,447.1290339,3.961483333,0.1290339000000244,True,True,0.0340617326932414,0.0356870745073854,True,False, 0um_Ce 250um_Ce insource,100.0,4709.685053,3.672991865872533,1.184383710281439,,6.643856189774724
2.64_245.1868m/z,245.1868425,2.638316667,0.1868425000000115,True,True,0.5006601371084307,0.1187673046938149,True,False, Media insource,0.01,5122.731302555555,3.709501576864477,8.388873109371634,,-6.643856189774724
0.77_504.1699n,527.159099,0.767066667,0.1590989999999692,True,True,0.0178689309223572,0.0166218503419795,True,True, 0um_Ce 250um_Ce Media,0.6982927796259948,5140.257852444444,3.710984905198579,3.3888642398853555,2.883055026618674,-0.5180960396098973
3.42_401.0872m/z,401.0872196,3.420866667,0.0872196000000258,True,True,0.0195407680995101,0.020694215504069,True,False, 0um_Ce 250um_Ce insource,100.0,4570.269341888888,3.659941795310373,1.102502015634545,,6.643856189774724
2.44_763.8280m/z,763.8280419,2.439083333,0.8280419000000165,False,True,,,True,True, relfil,,,,,,
4.12_908.1932m/z,908.1932188,4.118116667,0.1932187999999541,True,True,0.0210168293018849,0.0184745038711394,True,False, 0um_Ce 250um_Ce insource,100.0,4500.035427666667,3.653215932881916,0.906514381110064,,6.643856189774724
1.24_182.0821m/z,182.0820985,1.24385,0.0820985000000007,True,True,0.0878157411003029,0.0714319855417973,True,False, 0um_Ce 250um_Ce Media insource,0.0142543646491363,4932.221931666667,3.693042610001899,12.63195705849878,,-6.132452453407866
1.21_201.5936n,202.6009339,1.20815,0.6009339000000011,True,True,0.0597072486995137,0.0296971930801944,True,False, 0um_Ce 250um_Ce insource,100.0,4427.205653111111,3.646129696349053,6.195059145713471,,6.643856189774724
4.62_422.1242n,445.1134652,4.623133333,0.1134652000000073,True,True,0.2365230489979657,0.0316490957932672,True,False, 0um_Ce 250um_Ce insource,100.0,4365.603446555556,3.640044283641928,3.269897030849314,,6.643856189774724
4.11_845.1923m/z,845.1922738,4.110983333,0.1922737999999526,True,True,0.2770252388057713,0.0356267876775251,True,False, 0um_Ce 250um_Ce insource,100.0,4306.877681888888,3.634162537693634,2.04205905900226,,6.643856189774724
4.10_685.1325n,686.1397815,4.103833333,0.1397815000000264,True,True,0.0273587325150902,0.0248903223402638,True,True, 0um_Ce 250um_Ce,100.0,4254.784618777778,3.628877580579528,1.082405541622802,0.9757410381665292,6.643856189774724
4.13_261.0473m/z,261.0473042,4.1324,0.047304199999985,True,True,0.2559112047680526,0.0138918920699268,True,False, 0um_Ce 250um_Ce insource,100.0,4178.143711444444,3.620983373895586,5.323633058478025,,6.643856189774724
3.96_226.0959n,227.1032097,3.961483333,0.1032097000000078,True,True,0.0221979012203921,0.0231066710589656,True,True, 0um_Ce 250um_Ce,100.0,4180.880479555555,3.621267752383844,0.7168957461542548,0.6591054059029289,6.643856189774724
3.63_289.1080m/z,289.1079775,3.62725,0.107977500000004,True,True,0.0350775417054482,0.0232830075289919,True,False, 0um_Ce 250um_Ce insource,100.0,3871.668183,3.587898129507441,1.3345245301539983,,6.643856189774724
4.62_290.0781n,581.1634047,4.623133333,0.1634047000000009,True,True,0.0213616392973166,0.0223307110446001,True,False, 0um_Ce 250um_Ce insource,100.0,3793.8110147777775,3.579075693109473,1.3050989974899174,,6.643856189774724
0.92_647.1981m/z,647.1980698,0.916316667,0.1980697999999847,True,True,0.0190059428707929,0.0178900939407663,True,True, 0um_Ce 250um_Ce Media,1.254707693886883,3519.523691,3.546483892919276,6.087497445885655,4.997357008251442,0.3273513022651328
1.46_86.0969m/z,86.09693013,1.464516667,0.096930130000004,True,True,0.4730887243065013,0.0210971271220816,True,False, Media insource,0.01,4114.465304,3.6143134044060177,11.024476528610355,,-6.643856189774724
0.84_477.1769m/z,477.1769328,0.838483333,0.1769327999999745,True,True,0.1448296588576371,0.1489803454826155,True,False, Media insource,0.01,3984.590794,3.60038372722952,12.087593957080356,,-6.643856189774724
4.11_1130.2460m/z,1130.245974,4.110983333,0.2459739999999328,True,True,0.0312675712165978,0.0301084582186997,True,True, 0um_Ce 250um_Ce,100.0,3490.850950777778,3.5429313060938576,0.7943508161713788,0.7234651778299052,6.643856189774724
0.64_270.9272m/z,270.927202,0.639233333,0.9272020000000224,True,True,0.7419168361014622,0.4619420030430522,False,False, 250um_Ce cv insource,1.952797713785433,3335.0358848077776,3.523100511263109,0.2214998054953311,,0.9655425112147294
2.94_209.1052n,210.112519,2.944283333,0.1125189999999918,True,True,0.0254447075204299,0.0192677299659758,True,False, 0um_Ce 250um_Ce Media insource,5.195533290023852,3136.2767655244443,3.496414380682164,3.290329275628253,,2.3772718406377797
4.62_340.0949m/z,340.0948663,4.623133333,0.0948662999999783,True,True,0.0197942619628322,0.0172688941005244,True,False, 0um_Ce 250um_Ce insource,100.0,3070.5946782222222,3.487222492890812,1.3810277816367311,,6.643856189774724
4.45_447.1291m/z,447.1290622,4.4453,0.1290622000000212,True,True,0.3314535981665945,0.0519978475049519,True,False, 0um_Ce 250um_Ce insource,100.0,2895.1680783333336,3.4616737816640715,3.67427321836386,,6.643856189774724
2.44_514.8771m/z,514.8771179,2.439083333,0.8771179000000302,True,True,0.1136749462834323,0.078240276343044,True,False, 0um_Ce 250um_Ce Media insource,34.58747114453929,2975.392991444444,3.473544335692772,1.2487158539909355,,5.112177630118763
4.11_461.5800n,462.5873311,4.110983333,0.5873310999999717,True,True,0.02478677918699,0.0245578260878083,True,False, 0um_Ce 250um_Ce insource,100.0,2952.4669952222225,3.4701850514598176,1.3681057984774174,,6.643856189774724
0.72_339.9382n,362.9273802,0.717083333,0.927380200000016,True,True,0.0177178507383059,0.0177675704393982,True,False, 0um_Ce 250um_Ce Media insource,1.7899558413734409,2695.7691392222223,3.4306826972642974,6.915428368105579,,0.839923996306637
2.41_230.1633n,231.1706189,2.410366667,0.1706188999999938,True,True,0.3213582031310051,0.1387680273762906,True,False, Media insource,0.01,2990.037636333333,3.475676654929451,10.95913008356994,,-6.643856189774724
8.02_1530.1628m/z,1530.162769,8.023266667,0.1627690000000257,True,True,0.5649773932328299,0.5207409562246222,False,True, Media cv,0.01,2986.8120947444445,3.475207901284227,0.9862790053696044,,-6.643856189774724
2.39_457.2531m/z,457.2531065,2.38895,0.2531065000000012,True,True,0.1047662742191267,0.0762507349466668,True,False, 0um_Ce 250um_Ce Media insource,0.0212074547886415,2920.2313695555554,3.465417261907509,9.459315806133963,,-5.559284703472092
0.81_210.1507m/z,210.1507495,0.809916667,0.1507494999999892,False,True,,,True,True, relfil,,,,,,
2.23_414.2244m/z,414.224392,2.232416667,0.224392000000023,True,True,0.0484982833774073,0.0233422655852523,True,False, 0um_Ce 250um_Ce Media insource,0.1182898303963262,2761.530504777778,3.4411498449464384,8.129629096704505,,-3.0796020471390295
3.50_607.1365n,608.1437482,3.499416667,0.1437482000000045,True,True,0.0365143900532889,0.0267198586207355,True,False, 0um_Ce 250um_Ce insource,100.0,2353.6640143333334,3.371744467370905,0.6106870143198957,,6.643856189774724
0.76_666.2218n,689.2110064,0.759916667,0.2110063999999738,True,True,0.039706997479952,0.0380100939794779,True,True, 0um_Ce 250um_Ce Media,0.8981882102023777,2255.858283111111,3.353311813043558,2.007493454353209,1.7657474253624827,-0.15491030974849437
4.11_1352.3005m/z,1352.30049,4.110983333,0.3004900000000816,True,True,0.0478933394306681,0.0384300901000989,True,False, 0um_Ce 250um_Ce insource,100.0,2121.093065,3.326559724023052,0.6821890712712735,,6.643856189774724
2.15_472.2391m/z,472.2390528,2.147433333,0.2390528000000245,True,True,0.0655668432687781,0.0625219089293438,True,False, 0um_Ce 250um_Ce Media insource,0.04628370752952,2356.895432333333,3.3723403147398434,8.286775634523314,,-4.433351754451748
0.63_311.9542m/z,311.9542302,0.632083333,0.9542301999999836,True,True,0.0484800154725681,0.0577458023175843,True,True, 250um_Ce,,2116.028789444445,3.325521572158897,,9.416052229099025,
1.73_254.1616m/z,254.161649,1.7275,0.1616490000000112,True,True,0.0200294020479557,0.0192195415857619,True,True, 0um_Ce 250um_Ce Media,1.1019509736432067,2001.199900555556,3.301290472630233,3.5274903252380496,2.9920409042145453,0.14006003910398548
0.72_271.9508n,566.8903117,0.717083333,0.8903116999999838,True,True,0.0199920019609108,0.0213079735251684,True,True, 0um_Ce 250um_Ce Media,1.7439445610576585,1988.9258516666669,3.2986185926708105,7.304301888884094,5.930164794884681,0.8023541784414125
2.30_231.1705m/z,231.1704879,2.296683333,0.1704879000000119,True,True,0.8390798395127056,0.8333633927876662,False,False, Media cv insource,0.01,2305.223786777778,3.362713092261493,10.397084974355622,,-6.643856189774724
2.66_798.2693m/z,798.2693081,2.65975,0.2693080999999893,True,True,0.0424526861997328,0.0383830990959564,True,True, 0um_Ce 250um_Ce,100.0,1916.4668075555555,3.2825013018474563,1.2118916789014165,1.0861680252497028,6.643856189774724
5.01_1107.0524m/z,1107.052414,5.014483333,0.0524139999999988,True,True,0.0312535428615935,0.0326342003399406,True,False, 0um_Ce 250um_Ce insource,100.0,1907.1969854444444,3.2803955516057184,2.5679091483278804,,6.643856189774724
0.92_438.1258m/z,438.1257936,0.923466667,0.1257936000000086,True,True,0.0153551303985748,0.0146925953960109,True,True, 0um_Ce 250um_Ce Media,1.007886232852349,1903.5370192222224,3.2795613272168964,0.3490465832487851,0.3290989064230701,0.01133280097800222
2.46_263.1395m/z,263.1394721,2.4605,0.1394720999999776,True,True,0.0586736368890506,0.0441073193943702,True,False, 0um_Ce 250um_Ce Media insource,0.0231144213308061,2219.010451111112,3.346159347680046,10.433718624151844,,-5.435062944597643
2.22_247.1295m/z,247.1295325,2.218133333,0.1295325000000105,False,True,,,True,True, relfil,,,,,,
3.96_284.0685m/z,284.0684892,3.961483333,0.0684891999999877,True,True,0.0177524664792642,0.0190549883713175,True,False, 0um_Ce 250um_Ce insource,100.0,1982.5323563333327,3.297220284041268,1.5007150237022808,,6.643856189774724
3.11_235.0972m/z,235.0971572,3.108066667,0.097157199999998,True,True,0.0311066687590998,0.0254310098042066,True,True, 0um_Ce 250um_Ce,100.0,1968.2018063333333,3.2940696260483926,1.608135459232675,1.4289749684493172,6.643856189774724
0.94_165.5441m/z,165.5440594,0.93775,0.544059400000009,True,True,0.0116996321822974,0.0113244688681786,True,True, 0um_Ce 250um_Ce Media,1.03843571279339,1819.8455296666668,3.260034526193618,0.5071109350424858,0.4764076852601415,0.054411904959659425
4.69_328.1421m/z,328.1420549,4.6874,0.1420549000000051,True,True,0.0279698360250124,0.0237673707592665,True,False, 0um_Ce 250um_Ce insource,100.0,1722.051499777778,3.2360461353492647,1.4595982173400646,,6.643856189774724
0.81_210.2631m/z,210.26308,0.809916667,0.2630800000000022,False,True,,,True,True, relfil,,,,,,
4.12_484.6006m/z,484.6005848,4.118116667,0.6005847999999787,True,True,0.0235674152570366,0.0239543917173824,True,False, 0um_Ce 250um_Ce insource,100.0,1812.152148555556,3.2581946582989074,1.3050530157281488,,6.643856189774724
2.66_790.2842m/z,790.2842298,2.65975,0.2842298000000482,True,True,0.2864607964396062,0.0490743675252791,True,False, 0um_Ce 250um_Ce insource,100.0,1707.9740376666666,3.232481264840223,2.9377011320821507,,6.643856189774724
0.93_332.5823n,333.5895974,0.9306,0.5895974000000024,True,True,0.0212110272283113,0.0206234639706324,True,True, 0um_Ce 250um_Ce Media,1.2165361623264148,1693.3608106666668,3.228749504704469,5.38365901066691,4.451881065127948,0.28277920595950407
2.82_279.1712m/z,279.1711725,2.823583333,0.1711725000000115,True,True,0.2577526476652407,0.1331389197567591,True,True, 250um_Ce Media,0.01,1978.7762582222224,3.2963966909659783,10.214138651551108,8.094034990539454,-6.643856189774724
0.92_542.6624m/z,542.6624271,0.916316667,0.6624270999999453,True,True,0.0203732452968298,0.0195067293933183,True,True, 0um_Ce 250um_Ce Media,1.0211812478196187,1662.1676817777775,3.220674833886976,0.5467960395500473,0.511523898608723,0.030238950568170046
1.46_293.1483n,294.1555709,1.457383333,0.1555708999999865,True,True,0.0278734944492132,0.0259319198101056,True,True, 0um_Ce 250um_Ce Media,0.8604440639864287,1915.6364933333327,3.2823131018631204,1.6164906130196717,1.4351924912664946,-0.2168466867385246
4.62_1139.3357m/z,1139.335673,4.623133333,0.3356730000000425,True,True,0.0358825197739698,0.0307217637622138,True,True, 0um_Ce 250um_Ce,100.0,1733.821220222222,3.239004313974194,0.9457262301691592,0.8555857925349473,6.643856189774724
0.72_475.9133n,498.9025541,0.717083333,0.9025540999999748,True,True,0.0220964988396265,0.0203148629089698,True,False, 0um_Ce 250um_Ce Media insource,1.8516953529357552,1638.3770024444443,3.214413843237648,7.2155075404855635,,0.8888467611457316
1.88_160.5911n,322.1827852,1.8839,0.182785200000012,True,True,0.0916988131877897,0.0718458674851275,True,False, 0um_Ce 250um_Ce Media insource,0.017155673638465,1905.8470973333333,3.280088055038877,9.786385844003112,,-5.865170413585247
4.10_507.1151n,508.1223541,4.103833333,0.1223540999999954,True,True,0.0201943335403998,0.0244797239169368,True,True, 0um_Ce 250um_Ce,100.0,1668.1526605555557,3.2222357924666434,2.054013932479579,1.8006194604948582,6.643856189774724
3.72_322.1060n,345.095237,3.719383333,0.0952369999999973,True,True,0.0244626722658449,0.0279690042803976,True,False, 0um_Ce 250um_Ce insource,100.0,1658.051548,3.2195980284241155,0.9750859809579098,,6.643856189774724
4.62_319.5808m/z,319.5807783,4.623133333,0.58077830000002,True,True,0.0183013149883383,0.0136293506871116,True,False, 0um_Ce 250um_Ce insource,100.0,1606.2307953333332,3.205807948127123,1.4107297851576035,,6.643856189774724
2.54_245.1869m/z,245.1869001,2.53835,0.1869001000000025,True,True,0.8780850772079817,0.8835392071172996,False,False, Media cv insource,0.01,1757.6511062222223,3.244932671829853,9.227466254807542,,-6.643856189774724
0.63_153.9915m/z,153.9914967,0.632083333,0.991496699999999,True,True,0.0148934520382358,0.0171879399181132,True,False, 250um_Ce insource,,1570.1601053333334,3.1959439385988024,,,
2.15_233.1501m/z,233.1501205,2.147433333,0.1501205000000141,True,True,0.52637567154984,0.0590596216214409,True,False, Media insource,0.01,1714.4400197777777,3.234122295787973,10.008741220552247,,-6.643856189774724
0.91_751.7341m/z,751.7340606,0.909183333,0.7340606000000207,True,True,0.0233053121148203,0.019417783018612,True,True, 0um_Ce 250um_Ce Media,1.561717277183652,1460.7690592222218,3.164581561428337,5.556620115157484,4.595739787914215,0.6431333012884412
2.66_772.8156m/z,772.8155541,2.65975,0.8155540999999857,True,True,0.3771800980429908,0.2761949568027196,False,False, 0um_Ce 250um_Ce cv insource,100.0,1464.8562240222225,3.165795000677853,1.403072016614192,,6.643856189774724
0.80_457.1067m/z,457.1066851,0.802766667,0.1066850999999928,True,True,0.0354537451333176,0.03500481095543,True,True, 0um_Ce 250um_Ce Media,0.8891870046012144,1633.613208888889,3.2131492363272893,2.5713247604546363,2.2231234005496234,-0.16944123124398988
0.77_400.0756n,423.0647795,0.767066667,0.064779499999986,True,True,0.0214147801272787,0.0164288443099483,True,False, 0um_Ce 250um_Ce Media insource,2.8404217506252625,1435.0446759999998,3.1568654217935297,3.5551837138326823,,1.5061051594345067
0.80_248.0360m/z,248.03597,0.795633333,0.0359699999999918,True,True,0.0346453165622693,0.0323649218731398,True,True, 0um_Ce 250um_Ce Media,0.7380078136931412,1673.0862925555557,3.223518341090448,4.9663969364080405,4.128300033746936,-0.4382920039178562
0.77_828.2744n,851.2638925,0.767066667,0.2638924999999972,True,True,0.0269895355449032,0.026144560180122,True,False, 0um_Ce 250um_Ce Media insource,0.3688986095830421,1657.7723027777777,3.2195248793879463,6.181207618646415,,-1.438703743510988
2.19_231.1704m/z,231.1704455,2.190283333,0.1704454999999995,True,True,0.8749328957728011,0.8793274231148337,False,False, Media cv insource,0.01,1635.430007888889,3.213631962194976,8.7771718878087,,-6.643856189774724
2.17_270.1928m/z,270.1927667,2.16885,0.1927666999999928,True,True,0.0204761953995645,0.0193835537763111,True,False, 0um_Ce 250um_Ce Media insource,0.7495271263643443,1628.218226111111,3.21171261188266,4.948187199947462,,-0.4159474027540758
3.46_463.1240m/z,463.1239987,3.463716667,0.1239987000000155,True,True,0.0401344013670658,0.0396546396633236,True,False, 0um_Ce 250um_Ce insource,100.0,1386.3415211111112,3.141870230610076,1.6336118243501618,,6.643856189774724
1.98_328.1444m/z,328.1443719,1.983883333,0.1443719000000101,True,True,0.0354132679392601,0.0321606871195791,True,False, 0um_Ce 250um_Ce Media insource,0.2901471712587574,1609.055099777778,3.206570916143605,8.177027300901875,,-1.785143231241162
2.60_121.0924n,265.1548442,2.595483333,0.1548442000000136,True,True,0.0617632672295817,0.0372426632219169,True,False, 0um_Ce 250um_Ce Media insource,0.0430615439725854,1561.954903777778,3.1936684909220823,10.802637981483738,,-4.53745614148048
0.81_419.2518m/z,419.2518289,0.809916667,0.2518289000000209,True,True,0.0971063703727379,0.1017773120785904,True,True, 0um_Ce 250um_Ce Media,1.2391700170461997,3246.1171219333337,3.5113641853890787,1.518000996060418,1.348704519553253,0.3093741422177911
4.13_290.0572n,313.0714736,4.12525,0.0714735999999902,True,True,0.0437859889080613,0.0414187603134321,True,False, 0um_Ce 250um_Ce insource,100.0,1402.5487903333333,3.146917977952425,1.1130079247366458,,6.643856189774724
4.11_341.0665m/z,341.0664682,4.110983333,0.0664681999999743,True,True,0.0349235660004622,0.0370627045859047,True,False, 0um_Ce 250um_Ce insource,100.0,1392.122154,3.143677344815176,1.1158840294758736,,6.643856189774724
4.11_295.0608m/z,295.0608364,4.110983333,0.0608364000000278,True,True,0.0401360526793279,0.0338962326179926,True,False, 0um_Ce 250um_Ce insource,100.0,1767.8077451111112,3.247435032296178,1.027114285530601,,6.643856189774724
0.71_634.8772m/z,634.8771666,0.709933333,0.8771666000000096,True,True,0.0205218961930363,0.0178915891299321,True,False, 0um_Ce 250um_Ce Media insource,2.057489309684645,1253.430468666667,3.0981002474191426,7.649088057680663,,1.0408849347027866
1.91_217.1553m/z,217.1552928,1.905333333,0.1552928000000122,False,True,,,True,True, relfil,,,,,,
3.60_322.1057n,345.0949405,3.5987,0.0949405000000069,True,True,0.0449767889428784,0.0361756316607271,True,False, 0um_Ce 250um_Ce insource,100.0,1299.1219822222222,3.113649931457015,0.8719969665523317,,6.643856189774724
2.20_499.2712m/z,499.2711508,2.20385,0.2711507999999867,True,True,0.2091806156169596,0.1996341611779928,True,True, 0um_Ce 250um_Ce Media,0.0188546052144144,1438.5538552222222,3.1579261252378283,9.592730532767314,7.668921516899627,-5.7289392467292135
2.09_242.1868m/z,242.1867752,2.090283333,0.1867751999999995,True,True,0.0230517293695987,0.0194335934152229,True,True, 0um_Ce 250um_Ce Media,0.8130170125006556,1424.027598,3.15351840611472,4.26390483045048,3.5611542191549974,-0.2986425536651216
1.97_490.2093m/z,490.209329,1.9696,0.2093290000000252,True,True,0.0562736459459905,0.0636111556064543,True,True, 0um_Ce 250um_Ce Media,0.2310827478894557,1416.4366848888887,3.1511971662070115,8.340784003650299,6.718004983446593,-2.1135185393803986
0.79_412.1259m/z,412.1259431,0.788483333,0.1259430999999722,True,True,0.0688704589321915,0.0590992253821233,True,True, 0um_Ce 250um_Ce Media,0.1192774310012867,1409.7996525555557,3.149157399200204,6.48919817225878,5.3435404067747365,-3.0676070046015287
2.15_203.1395m/z,203.1395289,2.154566667,0.1395288999999877,True,True,0.6674584556226594,0.2556763262793142,False,False, Media cv insource,0.01,1390.3428241111112,3.1431218997234,9.393860320927136,,-6.643856189774724
4.11_427.1027m/z,427.1026823,4.110983333,0.1026823000000263,True,True,0.0264068992747462,0.0253502931792306,True,False, 0um_Ce 250um_Ce insource,100.0,1249.26845,3.0966557721022347,1.0026492195365628,,6.643856189774724
4.11_664.1259m/z,664.1259491,4.110983333,0.125949099999957,True,True,0.0269860454056584,0.0298279341416247,True,True, 0um_Ce 250um_Ce,100.0,1225.787863888889,3.088415317234578,1.1163687016512722,1.003911256402931,6.643856189774724
4.10_281.5609m/z,281.5608716,4.0967,0.5608715999999845,True,True,0.020308535230594,0.024386121322035,True,True, 0um_Ce 250um_Ce,100.0,1221.0451696666669,3.086731729935167,2.359139384355256,2.0510097714564397,6.643856189774724
5.14_395.1131m/z,395.113142,5.135166667,0.113141999999982,True,True,0.0389652189135552,0.0366469534235748,True,True, 0um_Ce 250um_Ce,100.0,1155.7806508666663,3.062875419588596,0.958110893392543,0.8644821279125096,6.643856189774724
2.82_242.1276n,243.1348669,2.816433333,0.1348668999999915,True,True,0.3884572578012703,0.2316141597169146,False,False, Media cv insource,0.01,1305.331764666667,3.1157209065036087,10.636697681233356,,-6.643856189774724
2.05_378.1799m/z,378.1798599,2.054583333,0.1798598999999967,True,True,0.0435603532605757,0.02598629716861,True,False, 0um_Ce 250um_Ce Media insource,0.1161283844758139,1294.1563936666669,3.1119867622695336,9.983699203862964,,-3.1062074513875526
2.37_429.2484m/z,429.2484012,2.374533333,0.2484011999999893,True,True,0.0933764869280331,0.0868340151633736,True,True, 0um_Ce 250um_Ce Media,0.0332745489972031,1292.5062122222223,3.111432639137236,7.7839353719378845,6.310095364746245,-4.9094370777745375
